SKU,Catalogue Code,Product Name,Category,Brand,Sale Price,RRP,Product Features,Marketing Text,Category Marketing Text,Width,Depth,Height,Product Weight (kg),Material,Finish,Colour,Bespoke Fabric Product,Seat Width,Seat Depth,Seat Height,Back Type,Back Width,Back Height,Arms Included,Arm Type,Arms Removable,Arms Width,Arms Height,Mech: Gas Height Adjustment,Headrest Included,Headrest Type,Adjustable Headrest,Height Adjustable Back,Mech: Permanent Contact Backrest,Mech: Independent Seat & Back,Integral Lumbar Support,Adjustable Lumbar Support,Mech: Seat Slide,Mech: Seat Angle Adjustment,Mech: Seat Depth Adjustment,Mech: Synchro Tilt,Mech: Infinite Lock Mechanism,Mech: Lock Tilt Motion,Mech: Knee Tilt,Mech: Anti-Shock,Mech: Tilt Tension Adjustment,Mech: Auto Tilt Tensioner,Recommended Usage (Hours),Stackable,Maximum Weight Capacity (kg),Seat Colour,Back Colour,Frame Colour,Seat Material,Back Material,Frame Material,MOQ,Standard Delivery Time,Product Returnable,Self Assembly,Next Day Cost,7-10 Day Install Cost,3-5 Day Prebuild Cost,Next Day Prebuild Cost,Mechanical Components Guarantee,Fabric and Foam Guarantee,Country of Origin,Test Certificates,Add-On 1,Add-On 2,Add-On 3,Add-On 4,Add-On 5,Add-On 6,Add-On 7,Add-On 8,Commodity Code,ISPC Code,EAN Barcode,Last Updated
KCUP1580,,Brunswick Deluxe Chrome Frame Bespoke Colour Back And Seat Bergamot Cherry With Arms,Visitor,Brunswick,Deluxe,317, Generously Sized  Deep Padded Seat Pad  Contoured backrest  Lightweight robust frame  Intergrated Polyurethane Armrests  Stackable up to 4 high,"Make meetings a pleasure with the generously proportioned Brunswick Deluxe chair with its extra large backrest, deeply upholstered big seat and stylish wave shaped armrests.","Bring a fresh, vibrant look to your office with our bespoke fabric options.  Hand-stitched and upholstered by our UK based team of professionals in a range of stunning fabrics including our Fast-Track pre-priced service.",620,510,830,14,Fabric & Chrome Metal,Bergamot Cherry & Chrome,Bergamot Cherry & Chrome,true,480,480,480,Medium,470,380,true,Fixed,false,490,680,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,true,115,Bergamot Cherry,Bergamot Cherry,Chrome,Fabric,Fabric,Chrome Metal,1,7-Oct,No,Yes,,15.95,15,,3 Years,1 Year,China ,Bespoke Fabric: BS 7176 Low Hazard; EN 1021-1; EN 1021-2,,,,,,,,,94017100,60261,5.05631E+12,03/06/2024
KCUP1581,,Brunswick Deluxe Chrome Frame Bespoke Colour Back And Seat Ginseng Chilli With Arms,Visitor,Brunswick,Deluxe,317, Generously Sized  Deep Padded Seat Pad  Contoured backrest  Lightweight robust frame  Intergrated Polyurethane Armrests  Stackable up to 4 high,"Make meetings a pleasure with the generously proportioned Brunswick Deluxe chair with its extra large backrest, deeply upholstered big seat and stylish wave shaped armrests.","Bring a fresh, vibrant look to your office with our bespoke fabric options.  Hand-stitched and upholstered by our UK based team of professionals in a range of stunning fabrics including our Fast-Track pre-priced service.",620,510,830,14,Fabric & Chrome Metal,Ginseng Chilli & Chrome,Ginseng Chilli & Chrome,true,480,480,480,Medium,470,380,true,Fixed,false,490,680,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,true,115,Ginseng Chilli,Ginseng Chilli,Chrome,Fabric,Fabric,Chrome Metal,1,7-Oct,No,Yes,,15.95,15,,3 Years,1 Year,China ,Bespoke Fabric: BS 7176 Low Hazard; EN 1021-1; EN 1021-2,,,,,,,,,94017100,60261,5.05631E+12,03/06/2024
KCUP1582,,Brunswick Deluxe Chrome Frame Bespoke Colour Back And Seat Maringa Teal With Arms,Visitor,Brunswick,Deluxe,317, Generously Sized  Deep Padded Seat Pad  Contoured backrest  Lightweight robust frame  Intergrated Polyurethane Armrests  Stackable up to 4 high,"Make meetings a pleasure with the generously proportioned Brunswick Deluxe chair with its extra large backrest, deeply upholstered big seat and stylish wave shaped armrests.","Bring a fresh, vibrant look to your office with our bespoke fabric options.  Hand-stitched and upholstered by our UK based team of professionals in a range of stunning fabrics including our Fast-Track pre-priced service.",620,510,830,14,Fabric & Chrome Metal,Maringa Teal & Chrome,Maringa Teal & Chrome,true,480,480,480,Medium,470,380,true,Fixed,false,490,680,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,true,115,Maringa Teal,Maringa Teal,Chrome,Fabric,Fabric,Chrome Metal,1,7-Oct,No,Yes,,15.95,15,,3 Years,1 Year,China ,Bespoke Fabric: BS 7176 Low Hazard; EN 1021-1; EN 1021-2,,,,,,,,,94017100,60261,5.05631E+12,03/06/2024
KCUP1583,,Brunswick Deluxe Chrome Frame Bespoke Colour Back And Seat Myrrh Green With Arms,Visitor,Brunswick,Deluxe,317, Generously Sized  Deep Padded Seat Pad  Contoured backrest  Lightweight robust frame  Intergrated Polyurethane Armrests  Stackable up to 4 high,"Make meetings a pleasure with the generously proportioned Brunswick Deluxe chair with its extra large backrest, deeply upholstered big seat and stylish wave shaped armrests.","Bring a fresh, vibrant look to your office with our bespoke fabric options.  Hand-stitched and upholstered by our UK based team of professionals in a range of stunning fabrics including our Fast-Track pre-priced service.",620,510,830,14,Fabric & Chrome Metal,Myrrh Green & Chrome,Myrrh Green & Chrome,true,480,480,480,Medium,470,380,true,Fixed,false,490,680,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,true,115,Myrrh Green,Myrrh Green,Chrome,Fabric,Fabric,Chrome Metal,1,7-Oct,No,Yes,,15.95,15,,3 Years,1 Year,China ,Bespoke Fabric: BS 5852 Ignition Source 5 (Crib 5); EN 1021-1; EN 1021-2,,,,,,,,,94017100,60261,5.05631E+12,03/06/2024
KCUP1584,,Brunswick Deluxe Chrome Frame Bespoke Colour Back And Seat Senna Yellow With Arms,Visitor,Brunswick,Deluxe,317, Generously Sized  Deep Padded Seat Pad  Contoured backrest  Lightweight robust frame  Intergrated Polyurethane Armrests  Stackable up to 4 high,"Make meetings a pleasure with the generously proportioned Brunswick Deluxe chair with its extra large backrest, deeply upholstered big seat and stylish wave shaped armrests.","Bring a fresh, vibrant look to your office with our bespoke fabric options.  Hand-stitched and upholstered by our UK based team of professionals in a range of stunning fabrics including our Fast-Track pre-priced service.",620,510,830,14,Fabric & Chrome Metal,Senna Yellow & Chrome,Senna Yellow & Chrome,true,480,480,480,Medium,470,380,true,Fixed,false,490,680,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,true,115,Senna Yellow,Senna Yellow,Chrome,Fabric,Fabric,Chrome Metal,1,7-Oct,No,Yes,,15.95,15,,3 Years,1 Year,China ,Bespoke Fabric: BS 7176 Low Hazard; EN 1021-1; EN 1021-2,,,,,,,,,94017100,60261,5.05631E+12,03/06/2024
KCUP1585,,Brunswick Deluxe Chrome Frame Bespoke Colour Back And Seat Stevia Blue With Arms,Visitor,Brunswick,Deluxe,317, Generously Sized  Deep Padded Seat Pad  Contoured backrest  Lightweight robust frame  Intergrated Polyurethane Armrests  Stackable up to 4 high,"Make meetings a pleasure with the generously proportioned Brunswick Deluxe chair with its extra large backrest, deeply upholstered big seat and stylish wave shaped armrests.","Bring a fresh, vibrant look to your office with our bespoke fabric options.  Hand-stitched and upholstered by our UK based team of professionals in a range of stunning fabrics including our Fast-Track pre-priced service.",620,510,830,14,Fabric & Chrome Metal,Stevia Blue & Chrome,Stevia Blue & Chrome,true,480,480,480,Medium,470,380,true,Fixed,false,490,680,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,true,115,Stevia Blue,Stevia Blue,Chrome,Fabric,Fabric,Chrome Metal,1,7-Oct,No,Yes,,15.95,15,,3 Years,1 Year,China ,Bespoke Fabric: BS 7176 Low Hazard; EN 1021-1; EN 1021-2,,,,,,,,,94017100,60261,5.05631E+12,03/06/2024
KCUP1586,,Brunswick Deluxe Chrome Frame Bespoke Colour Back And Seat Tabasco Orange With Arms,Visitor,Brunswick,Deluxe,317, Generously Sized  Deep Padded Seat Pad  Contoured backrest  Lightweight robust frame  Intergrated Polyurethane Armrests  Stackable up to 4 high,"Make meetings a pleasure with the generously proportioned Brunswick Deluxe chair with its extra large backrest, deeply upholstered big seat and stylish wave shaped armrests.","Bring a fresh, vibrant look to your office with our bespoke fabric options.  Hand-stitched and upholstered by our UK based team of professionals in a range of stunning fabrics including our Fast-Track pre-priced service.",620,510,830,14,Fabric & Chrome Metal,Tabasco Orange & Chrome,Tabasco Orange & Chrome,true,480,480,480,Medium,470,380,true,Fixed,false,490,680,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,true,115,Tabasco Orange,Tabasco Orange,Chrome,Fabric,Fabric,Chrome Metal,1,7-Oct,No,Yes,,15.95,15,,3 Years,1 Year,China ,Bespoke Fabric: BS 5852 Ignition Source 5 (Crib 5); EN 1021-1; EN 1021-2,,,,,,,,,94017100,60261,5.05631E+12,03/06/2024
KCUP1587,,Brunswick Deluxe Chrome Frame Bespoke Colour Back And Seat Tansy Purple With Arms,Visitor,Brunswick,Deluxe,317, Generously Sized  Deep Padded Seat Pad  Contoured backrest  Lightweight robust frame  Intergrated Polyurethane Armrests  Stackable up to 4 high,"Make meetings a pleasure with the generously proportioned Brunswick Deluxe chair with its extra large backrest, deeply upholstered big seat and stylish wave shaped armrests.","Bring a fresh, vibrant look to your office with our bespoke fabric options.  Hand-stitched and upholstered by our UK based team of professionals in a range of stunning fabrics including our Fast-Track pre-priced service.",620,510,830,14,Fabric & Chrome Metal,Tansy Purple & Chrome,Tansy Purple & Chrome,true,480,480,480,Medium,470,380,true,Fixed,false,490,680,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,true,115,Tansy Purple,Tansy Purple,Chrome,Fabric,Fabric,Chrome Metal,1,7-Oct,No,Yes,,15.95,15,,3 Years,1 Year,China ,Bespoke Fabric: BS 7176 Low Hazard; EN 1021-1; EN 1021-2,,,,,,,,,94017100,60261,5.05631E+12,03/06/2024
KCUP1588,,Brunswick Deluxe Mesh Back Black Frame Bespoke Colour Seat Bergamot Cherry With Arms,Visitor,Brunswick,Deluxe,264, Generously Sized  Deep Padded Seat Pad  Contoured backrest  Lightweight robust frame  Intergrated Polyurethane Armrests  Stackable up to 4 high,"Make meetings a pleasure with the generously proportioned Brunswick Deluxe chair with its extra large backrest, deeply upholstered big seat and stylish wave shaped armrests.","Bring a fresh, vibrant look to your office with our bespoke fabric options.  Hand-stitched and upholstered by our UK based team of professionals in a range of stunning fabrics including our Fast-Track pre-priced service.",640,510,830,14,Fabric & Mesh & Chrome Metal,Bergamot Cherry & Black,Bergamot Cherry & Black,true,480,480,480,Medium,480,380,true,Fixed,false,500,680,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,true,115,Bergamot Cherry,Black,Black,Fabric,Mesh,Chrome Metal,1,7-Oct,No,Yes,,15.95,15,,3 Years,1 Year,China ,Bespoke Fabric: BS 7176 Low Hazard; EN 1021-1; EN 1021-2.,,,,,,,,,94017100,60261,5.05631E+12,03/06/2024
KCUP1589,,Brunswick Deluxe Mesh Back Black Frame Bespoke Colour Seat Ginseng Chilli With Arms,Visitor,Brunswick,Deluxe,264, Generously Sized  Deep Padded Seat Pad  Contoured backrest  Lightweight robust frame  Intergrated Polyurethane Armrests  Stackable up to 4 high,"Make meetings a pleasure with the generously proportioned Brunswick Deluxe chair with its extra large backrest, deeply upholstered big seat and stylish wave shaped armrests.","Bring a fresh, vibrant look to your office with our bespoke fabric options.  Hand-stitched and upholstered by our UK based team of professionals in a range of stunning fabrics including our Fast-Track pre-priced service.",640,510,830,14,Fabric & Mesh & Chrome Metal,Ginseng Chilli & Black,Ginseng Chilli & Black,true,480,480,480,Medium,480,380,true,Fixed,false,500,680,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,true,115,Ginseng Chilli,Black,Black,Fabric,Mesh,Chrome Metal,1,7-Oct,No,Yes,,15.95,15,,3 Years,1 Year,China ,Bespoke Fabric: BS 7176 Low Hazard; EN 1021-1; EN 1021-2.,,,,,,,,,94017100,60261,5.05631E+12,03/06/2024
KCUP1590,,Brunswick Deluxe Mesh Back Black Frame Bespoke Colour Seat Maringa Teal With Arms,Visitor,Brunswick,Deluxe,264, Generously Sized  Deep Padded Seat Pad  Contoured backrest  Lightweight robust frame  Intergrated Polyurethane Armrests  Stackable up to 4 high,"Make meetings a pleasure with the generously proportioned Brunswick Deluxe chair with its extra large backrest, deeply upholstered big seat and stylish wave shaped armrests.","Bring a fresh, vibrant look to your office with our bespoke fabric options.  Hand-stitched and upholstered by our UK based team of professionals in a range of stunning fabrics including our Fast-Track pre-priced service.",640,510,830,14,Fabric & Mesh & Chrome Metal,Maringa Teal & Black,Maringa Teal & Black,true,480,480,480,Medium,480,380,true,Fixed,false,500,680,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,true,115,Maringa Teal,Black,Black,Fabric,Mesh,Chrome Metal,1,7-Oct,No,Yes,,15.95,15,,3 Years,1 Year,China ,Bespoke Fabric: BS 7176 Low Hazard; EN 1021-1; EN 1021-2.,,,,,,,,,94017100,60261,5.05631E+12,03/06/2024
KCUP1591,,Brunswick Deluxe Mesh Back Black Frame Bespoke Colour Seat Myrrh Green With Arms,Visitor,Brunswick,Deluxe,264, Generously Sized  Deep Padded Seat Pad  Contoured backrest  Lightweight robust frame  Intergrated Polyurethane Armrests  Stackable up to 4 high,"Make meetings a pleasure with the generously proportioned Brunswick Deluxe chair with its extra large backrest, deeply upholstered big seat and stylish wave shaped armrests.","Bring a fresh, vibrant look to your office with our bespoke fabric options.  Hand-stitched and upholstered by our UK based team of professionals in a range of stunning fabrics including our Fast-Track pre-priced service.",640,510,830,14,Fabric & Mesh & Chrome Metal,Myrrh Green & Black,Myrrh Green & Black,true,480,480,480,Medium,480,380,true,Fixed,false,500,680,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,true,115,Myrrh Green,Black,Black,Fabric,Mesh,Chrome Metal,1,7-Oct,No,Yes,,15.95,15,,3 Years,1 Year,China ,Bespoke Fabric: BS 5852 Ignition Source 5 (Crib 5); EN 1021-1; EN 1021-2.,,,,,,,,,94017100,60261,5.05631E+12,03/06/2024
KCUP1592,,Brunswick Deluxe Mesh Back Black Frame Bespoke Colour Seat Senna Yellow With Arms,Visitor,Brunswick,Deluxe,264, Generously Sized  Deep Padded Seat Pad  Contoured backrest  Lightweight robust frame  Intergrated Polyurethane Armrests  Stackable up to 4 high,"Make meetings a pleasure with the generously proportioned Brunswick Deluxe chair with its extra large backrest, deeply upholstered big seat and stylish wave shaped armrests.","Bring a fresh, vibrant look to your office with our bespoke fabric options.  Hand-stitched and upholstered by our UK based team of professionals in a range of stunning fabrics including our Fast-Track pre-priced service.",640,510,830,14,Fabric & Mesh & Chrome Metal,Senna Yellow & Black,Senna Yellow & Black,true,480,480,480,Medium,480,380,true,Fixed,false,500,680,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,true,115,Senna Yellow,Black,Black,Fabric,Mesh,Chrome Metal,1,7-Oct,No,Yes,,15.95,15,,3 Years,1 Year,China ,Bespoke Fabric: BS 7176 Low Hazard; EN 1021-1; EN 1021-2.,,,,,,,,,94017100,60261,5.05631E+12,03/06/2024
KCUP1593,,Brunswick Deluxe Mesh Back Black Frame Bespoke Colour Seat Stevia Blue With Arms,Visitor,Brunswick,Deluxe,264, Generously Sized  Deep Padded Seat Pad  Contoured backrest  Lightweight robust frame  Intergrated Polyurethane Armrests  Stackable up to 4 high,"Make meetings a pleasure with the generously proportioned Brunswick Deluxe chair with its extra large backrest, deeply upholstered big seat and stylish wave shaped armrests.","Bring a fresh, vibrant look to your office with our bespoke fabric options.  Hand-stitched and upholstered by our UK based team of professionals in a range of stunning fabrics including our Fast-Track pre-priced service.",640,510,830,14,Fabric & Mesh & Chrome Metal,Stevia Blue & Black,Stevia Blue & Black,true,480,480,480,Medium,480,380,true,Fixed,false,500,680,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,true,115,Stevia Blue,Black,Black,Fabric,Mesh,Chrome Metal,1,7-Oct,No,Yes,,15.95,15,,3 Years,1 Year,China ,Bespoke Fabric: BS 7176 Low Hazard; EN 1021-1; EN 1021-2.,,,,,,,,,94017100,60261,5.05631E+12,03/06/2024
KCUP1594,,Brunswick Deluxe Mesh Back Black Frame Bespoke Colour Seat Tabasco Orange With Arms,Visitor,Brunswick,Deluxe,264, Generously Sized  Deep Padded Seat Pad  Contoured backrest  Lightweight robust frame  Intergrated Polyurethane Armrests  Stackable up to 4 high,"Make meetings a pleasure with the generously proportioned Brunswick Deluxe chair with its extra large backrest, deeply upholstered big seat and stylish wave shaped armrests.","Bring a fresh, vibrant look to your office with our bespoke fabric options.  Hand-stitched and upholstered by our UK based team of professionals in a range of stunning fabrics including our Fast-Track pre-priced service.",640,510,830,14,Fabric & Mesh & Chrome Metal,Tabasco Orange & Black,Tabasco Orange & Black,true,480,480,480,Medium,480,380,true,Fixed,false,500,680,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,true,115,Tabasco Orange,Black,Black,Fabric,Mesh,Chrome Metal,1,7-Oct,No,Yes,,15.95,15,,3 Years,1 Year,China ,Bespoke Fabric: BS 5852 Ignition Source 5 (Crib 5); EN 1021-1; EN 1021-2.,,,,,,,,,94017100,60261,5.05631E+12,03/06/2024
KCUP1595,,Brunswick Deluxe Mesh Back Black Frame Bespoke Colour Seat Tansy Purple With Arms,Visitor,Brunswick,Deluxe,264, Generously Sized  Deep Padded Seat Pad  Contoured backrest  Lightweight robust frame  Intergrated Polyurethane Armrests  Stackable up to 4 high,"Make meetings a pleasure with the generously proportioned Brunswick Deluxe chair with its extra large backrest, deeply upholstered big seat and stylish wave shaped armrests.","Bring a fresh, vibrant look to your office with our bespoke fabric options.  Hand-stitched and upholstered by our UK based team of professionals in a range of stunning fabrics including our Fast-Track pre-priced service.",640,510,830,14,Fabric & Mesh & Chrome Metal,Tansy Purple & Black,Tansy Purple & Black,true,480,480,480,Medium,480,380,true,Fixed,false,500,680,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,true,115,Tansy Purple,Black,Black,Fabric,Mesh,Chrome Metal,1,7-Oct,No,Yes,,15.95,15,,3 Years,1 Year,China ,Bespoke Fabric: BS 7176 Low Hazard; EN 1021-1; EN 1021-2.,,,,,,,,,94017100,60261,5.05631E+12,03/06/2024
